filename,model,macro_f1,TP_LOC,FP_LOC,FN_LOC,precision_LOC,recall_LOC,f1_LOC,TP_PER,FP_PER,FN_PER,precision_PER,recall_PER,f1_PER,TP_ORG,FP_ORG,FN_ORG,precision_ORG,recall_ORG,f1_ORG
NR_10.S_11.01.1950.xmi,flair,0.09415665013859144,14,40,244,0.25925925925925924,0.05426356589147287,0.08974358974358974,23,258,139,0.08185053380782918,0.1419753086419753,0.1038374717832957,10,52,153,0.16129032258064516,0.06134969325153374,0.08888888888888888
NR_10.S_11.01.1950.xmi,spacy,0.2046852367047571,51,187,207,0.21428571428571427,0.19767441860465115,0.20564516129032256,27,177,135,0.1323529411764706,0.16666666666666666,0.14754098360655737,45,137,118,0.24725274725274726,0.27607361963190186,0.26086956521739135
NR_10.S_12.12.1923.xmi,rule_based,0.044564240790655886,39,380,284,0.09307875894988067,0.12074303405572756,0.1051212938005391,0,0,296,0.0,0.0,0.0,2,4,132,0.3333333333333333,0.014925373134328358,0.028571428571428574
NR_10.S_12.12.1923.xmi,flair,0.16442962652640072,55,147,268,0.2722772277227723,0.17027863777089783,0.20952380952380953,76,186,220,0.2900763358778626,0.25675675675675674,0.2724014336917563,1,41,133,0.023809523809523808,0.007462686567164179,0.011363636363636364
NR_10.S_12.12.1923.xmi,spacy,0.19387642098737498,85,298,238,0.22193211488250653,0.2631578947368421,0.24079320113314445,70,205,226,0.2545454545454545,0.23648648648648649,0.24518388791593693,11,85,123,0.11458333333333333,0.08208955223880597,0.09565217391304348
NR_10.S_13.03.1996.xmi,rule_based,0.0717598764406555,74,2898,1433,0.02489905787348587,0.0491041804910418,0.03304308997544095,0,0,1406,0.0,0.0,0.0,198,485,1292,0.28989751098096633,0.13288590604026845,0.18223653934652553
NR_10.S_13.03.1996.xmi,flair,0.230786581628707,97,183,1410,0.3464285714285714,0.06436629064366291,0.10856183547845552,669,795,737,0.4569672131147541,0.47581792318634425,0.4662020905923345,135,671,1355,0.1674937965260546,0.09060402684563758,0.117595818815331
NR_10.S_13.03.1996.xmi,spacy,0.3508286521726945,198,477,1309,0.29333333333333333,0.13138686131386862,0.18148487626031165,628,1036,778,0.37740384615384615,0.4466571834992888,0.4091205211726385,727,931,763,0.4384800965018094,0.4879194630872483,0.4618805590851334
NR_10.S_16.01.1991.xmi,rule_based,0.05912441275808029,24,791,443,0.029447852760736196,0.05139186295503212,0.0374414976599064,0,0,376,0.0,0.0,0.0,41,179,325,0.18636363636363637,0.11202185792349727,0.13993174061433447
NR_10.S_16.01.1991.xmi,flair,0.22508250207516345,87,172,380,0.3359073359073359,0.18629550321199143,0.23966942148760328,124,475,252,0.20701168614357263,0.32978723404255317,0.25435897435897437,55,186,311,0.22821576763485477,0.15027322404371585,0.18121911037891264
NR_10.S_16.01.1991.xmi,spacy,0.33853734527317,125,270,342,0.31645569620253167,0.2676659528907923,0.2900232018561485,164,365,212,0.31001890359168244,0.43617021276595747,0.3624309392265193,138,256,228,0.350253807106599,0.3770491803278688,0.36315789473684207
NR_10.S_16.09.1927.xmi,rule_based,0.02742526790750141,24,629,505,0.036753445635528334,0.045368620037807186,0.04060913705583757,0,0,524,0.0,0.0,0.0,5,11,219,0.3125,0.022321428571428572,0.04166666666666667
NR_10.S_16.09.1927.xmi,flair,0.12179384507326035,26,80,503,0.24528301886792453,0.04914933837429111,0.08188976377952756,142,421,382,0.2522202486678508,0.27099236641221375,0.2612695492180313,3,43,221,0.06521739130434782,0.013392857142857142,0.022222222222222223
NR_10.S_16.09.1927.xmi,spacy,0.16312977377081714,85,518,444,0.14096185737976782,0.16068052930056712,0.1501766784452297,118,479,406,0.19765494137353434,0.22519083969465647,0.2105263157894737,24,125,200,0.1610738255033557,0.10714285714285714,0.12868632707774796
NR_10.S_16.12.1920.xmi,rule_based,0.013781243592541884,4,518,259,0.007662835249042145,0.015209125475285171,0.01019108280254777,0,0,377,0.0,0.0,0.0,5,46,265,0.09803921568627451,0.018518518518518517,0.03115264797507788
NR_10.S_16.12.1920.xmi,flair,0.0463003663003663,4,58,259,0.06451612903225806,0.015209125475285171,0.024615384615384612,30,118,347,0.20270270270270271,0.07957559681697612,0.11428571428571428,0,34,270,0.0,0.0,0.0
NR_10.S_16.12.1920.xmi,spacy,0.0920558005630165,30,345,233,0.08,0.11406844106463879,0.09404388714733543,36,308,341,0.10465116279069768,0.09549071618037135,0.09986130374479889,16,103,254,0.13445378151260504,0.05925925925925926,0.08226221079691518
NR_10.S_17.01.2007.xmi,rule_based,0.08719135802469136,1,4,21,0.2,0.045454545454545456,0.07407407407407407,0,0,21,0.0,0.0,0.0,3,6,20,0.3333333333333333,0.13043478260869565,0.18750000000000003
NR_10.S_17.01.2007.xmi,flair,0.2744191292578389,1,3,21,0.25,0.045454545454545456,0.07692307692307693,15,8,6,0.6521739130434783,0.7142857142857143,0.6818181818181819,1,7,22,0.125,0.043478260869565216,0.06451612903225806
NR_10.S_17.01.2007.xmi,spacy,0.35674603174603176,8,5,14,0.6153846153846154,0.36363636363636365,0.4571428571428572,9,18,12,0.3333333333333333,0.42857142857142855,0.375,5,14,18,0.2631578947368421,0.21739130434782608,0.23809523809523808
NR_10.S_18.12.1918.xmi,rule_based,0.017171641976227697,44,1269,562,0.03351104341203351,0.07260726072607261,0.04585721730067743,0,0,833,0.0,0.0,0.0,2,13,690,0.13333333333333333,0.002890173410404624,0.005657708628005657
NR_10.S_18.12.1918.xmi,flair,0.11609779646091317,66,131,540,0.3350253807106599,0.10891089108910891,0.1643835616438356,106,300,727,0.26108374384236455,0.12725090036014405,0.1711057304277643,5,84,687,0.056179775280898875,0.0072254335260115606,0.012804097311139566
NR_10.S_18.12.1918.xmi,spacy,0.14719506282070263,105,812,501,0.11450381679389313,0.17326732673267325,0.13788575180564672,124,714,709,0.14797136038186157,0.148859543817527,0.14841412327947337,83,294,609,0.22015915119363394,0.1199421965317919,0.15528531337698784
NR_100.S_05.02.1974.xmi,rule_based,0.02187910284997493,57,2707,1411,0.020622286541244574,0.0388283378746594,0.026937618147448016,0,0,1445,0.0,0.0,0.0,25,166,1076,0.13089005235602094,0.022706630336058128,0.038699690402476776
NR_100.S_05.02.1974.xmi,flair,0.13533447499225207,105,145,1363,0.42,0.07152588555858311,0.12223515715948777,116,1042,1329,0.1001727115716753,0.08027681660899653,0.08912792931233192,138,179,963,0.4353312302839117,0.12534059945504086,0.19464033850493653
NR_100.S_05.02.1974.xmi,spacy,0.2031063943701125,318,1271,1150,0.2001258653241032,0.21662125340599456,0.20804710500490678,185,1068,1260,0.14764565043894654,0.12802768166089964,0.13713862120088954,285,772,816,0.2696310312204352,0.25885558583106266,0.2641334569045412
NR_100.S_06.04.1989.xmi,rule_based,0.06384828619302431,75,2270,1104,0.031982942430703626,0.06361323155216285,0.04256526674233825,0,0,966,0.0,0.0,0.0,73,277,557,0.20857142857142857,0.11587301587301588,0.1489795918367347
NR_100.S_06.04.1989.xmi,flair,0.18406196820453768,196,236,983,0.4537037037037037,0.1662425784563189,0.24332712600869025,222,894,744,0.1989247311827957,0.22981366459627328,0.2132564841498559,50,366,580,0.1201923076923077,0.07936507936507936,0.0956022944550669
NR_100.S_06.04.1989.xmi,spacy,0.2801755005777529,365,547,814,0.40021929824561403,0.3095843935538592,0.34911525585844094,223,638,743,0.2590011614401858,0.2308488612836439,0.2441160372194855,160,504,470,0.24096385542168675,0.25396825396825395,0.2472952086553323
NR_100.S_07.07.1978.xmi,rule_based,0.04928100873316227,10,330,187,0.029411764705882353,0.050761421319796954,0.037243947858473,0,0,179,0.0,0.0,0.0,12,51,142,0.19047619047619047,0.07792207792207792,0.1105990783410138
NR_100.S_07.07.1978.xmi,flair,0.12552049858048756,15,41,182,0.26785714285714285,0.07614213197969544,0.11857707509881422,21,320,158,0.06158357771260997,0.11731843575418995,0.08076923076923077,21,62,133,0.25301204819277107,0.13636363636363635,0.17721518987341772
NR_100.S_07.07.1978.xmi,spacy,0.19780666559674745,36,102,161,0.2608695652173913,0.18274111675126903,0.21492537313432836,17,145,162,0.10493827160493827,0.09497206703910614,0.09970674486803519,46,130,108,0.26136363636363635,0.2987012987012987,0.2787878787878788
NR_100.S_13.06.1962.xmi,rule_based,0.0585844268338953,64,1646,1031,0.03742690058479532,0.058447488584474884,0.04563279857397504,0,0,695,0.0,0.0,0.0,54,104,618,0.34177215189873417,0.08035714285714286,0.13012048192771086
NR_100.S_13.06.1962.xmi,flair,0.23931422569249106,266,345,829,0.4353518821603928,0.24292237442922374,0.3118405627198124,104,687,591,0.13147914032869784,0.14964028776978416,0.13997308209959622,132,188,540,0.4125,0.19642857142857142,0.2661290322580645
NR_100.S_13.06.1962.xmi,spacy,0.284969026548173,357,773,738,0.315929203539823,0.32602739726027397,0.3208988764044944,132,497,563,0.20985691573926868,0.18992805755395684,0.19939577039274925,218,413,454,0.34548335974643424,0.3244047619047619,0.3346124328472755
NR_100.S_14.11.1997.xmi,rule_based,0.044444444444444446,0,0,22,0.0,0.0,0.0,0,0,35,0.0,0.0,0.0,3,4,35,0.42857142857142855,0.07894736842105263,0.13333333333333333
NR_100.S_14.11.1997.xmi,flair,0.17499999999999996,0,2,22,0.0,0.0,0.0,21,24,14,0.4666666666666667,0.6,0.5249999999999999,0,12,38,0.0,0.0,0.0
NR_100.S_14.11.1997.xmi,spacy,0.41927038931514643,9,1,13,0.9,0.4090909090909091,0.5625000000000001,16,34,19,0.32,0.45714285714285713,0.37647058823529417,11,20,27,0.3548387096774194,0.2894736842105263,0.31884057971014496
NR_100.S_16.10.1929.xmi,rule_based,0.012433569465684637,11,871,430,0.012471655328798186,0.024943310657596373,0.016628873771730914,0,0,473,0.0,0.0,0.0,4,14,365,0.2222222222222222,0.01084010840108401,0.020671834625323
NR_100.S_16.10.1929.xmi,flair,0.10241152979175254,19,89,422,0.17592592592592593,0.04308390022675737,0.0692167577413479,72,364,401,0.1651376146788991,0.1522198731501057,0.15841584158415842,24,210,345,0.10256410256410256,0.06504065040650407,0.07960199004975126
NR_100.S_16.10.1929.xmi,spacy,0.15200419121987752,77,481,364,0.13799283154121864,0.1746031746031746,0.15415415415415418,89,437,384,0.16920152091254753,0.18816067653276955,0.1781781781781782,41,253,328,0.13945578231292516,0.1111111111111111,0.12368024132730014
NR_100.S_17.04.2002.xmi,rule_based,0.061653908186596114,74,3330,1259,0.021739130434782608,0.0555138784696174,0.031243402997677857,0,0,1437,0.0,0.0,0.0,185,605,1432,0.23417721518987342,0.11440940012368583,0.1537183215621105
NR_100.S_17.04.2002.xmi,flair,0.21462835250921883,131,201,1202,0.39457831325301207,0.09827456864216054,0.15735735735735737,712,1313,725,0.35160493827160494,0.4954766875434934,0.41132293471981507,101,968,1516,0.09448082319925163,0.06246134817563389,0.07520476545048399
NR_100.S_17.04.2002.xmi,spacy,0.33332378455289574,224,464,1109,0.32558139534883723,0.16804201050262565,0.22167243938644235,688,1522,749,0.31131221719457014,0.47877522616562285,0.3772964080065807,720,1254,897,0.364741641337386,0.4452690166975881,0.40100250626566414
NR_100.S_17.12.1948.xmi,rule_based,0.03576397823331522,151,1951,891,0.07183634633682208,0.14491362763915547,0.0960559796437659,0,0,546,0.0,0.0,0.0,3,77,451,0.0375,0.006607929515418502,0.011235955056179775
NR_100.S_17.12.1948.xmi,flair,0.14582634289754307,247,280,795,0.4686907020872865,0.23704414587332054,0.3148502230720204,30,1132,516,0.025817555938037865,0.054945054945054944,0.0351288056206089,28,158,426,0.15053763440860216,0.06167400881057269,0.0875
NR_100.S_17.12.1948.xmi,spacy,0.2167704880352638,318,666,724,0.3231707317073171,0.30518234165067176,0.313919052319842,50,424,496,0.10548523206751055,0.09157509157509157,0.09803921568627451,110,359,344,0.2345415778251599,0.2422907488986784,0.23835319609967495
NR_100.S_17.12.1981.xmi,rule_based,0.06043015360773644,44,1972,684,0.021825396825396824,0.06043956043956044,0.03206997084548105,0,0,508,0.0,0.0,0.0,67,271,493,0.19822485207100593,0.11964285714285715,0.14922048997772827
NR_100.S_17.12.1981.xmi,flair,0.14174895995314415,109,191,619,0.36333333333333334,0.14972527472527472,0.21206225680933852,67,595,441,0.10120845921450151,0.13188976377952755,0.11452991452991453,44,288,516,0.13253012048192772,0.07857142857142857,0.09865470852017938
NR_100.S_17.12.1981.xmi,spacy,0.2219367784501135,188,437,540,0.3008,0.25824175824175827,0.27790096082779014,73,324,435,0.18387909319899245,0.1437007874015748,0.16132596685082873,127,434,433,0.22638146167557932,0.22678571428571428,0.22658340767172166
NR_100.S_19.04.1968.xmi,rule_based,0.03540559664755083,58,1652,897,0.03391812865497076,0.060732984293193716,0.043527204502814255,0,0,655,0.0,0.0,0.0,31,151,776,0.17032967032967034,0.03841387856257745,0.06268958543983823
NR_100.S_19.04.1968.xmi,flair,0.20237858003618778,181,292,774,0.38266384778012685,0.18952879581151832,0.25350140056022413,90,800,565,0.10112359550561797,0.13740458015267176,0.11650485436893203,152,323,655,0.32,0.18835192069392812,0.23712948517940718
NR_100.S_19.04.1968.xmi,spacy,0.2671760444680798,283,635,672,0.3082788671023965,0.2963350785340314,0.3021890016017085,109,531,546,0.1703125,0.166412213740458,0.16833976833976835,260,504,547,0.3403141361256545,0.322180916976456,0.3309993634627626
NR_100.S_22.04.2021.xmi,rule_based,0.0695906432748538,1,9,49,0.1,0.02,0.03333333333333333,0,0,64,0.0,0.0,0.0,5,9,38,0.35714285714285715,0.11627906976744186,0.1754385964912281
NR_100.S_22.04.2021.xmi,flair,0.2648093841642229,1,4,49,0.2,0.02,0.03636363636363636,47,13,17,0.7833333333333333,0.734375,0.7580645161290323,0,19,43,0.0,0.0,0.0
NR_100.S_22.04.2021.xmi,spacy,0.5777989276989943,20,9,30,0.6896551724137931,0.4,0.5063291139240508,48,21,16,0.6956521739130435,0.75,0.7218045112781954,24,28,19,0.46153846153846156,0.5581395348837209,0.5052631578947369
NR_100.S_22.05.1925.xmi,rule_based,0.03026128484180557,42,782,415,0.050970873786407765,0.09190371991247265,0.06557377049180327,0,0,368,0.0,0.0,0.0,3,15,217,0.16666666666666666,0.013636363636363636,0.025210084033613446
NR_100.S_22.05.1925.xmi,flair,0.09443131069773529,58,118,399,0.32954545454545453,0.12691466083150985,0.18325434439178512,19,95,349,0.16666666666666666,0.051630434782608696,0.07883817427385892,3,60,217,0.047619047619047616,0.013636363636363636,0.021201413427561835
NR_100.S_22.05.1925.xmi,spacy,0.12852680045382783,76,492,381,0.13380281690140844,0.16630196936542668,0.14829268292682926,45,304,323,0.12893982808022922,0.12228260869565218,0.12552301255230125,19,101,201,0.15833333333333333,0.08636363636363636,0.11176470588235295
NR_101.S_01.04.2005.xmi,rule_based,0.0686830430009861,119,4278,1559,0.027063907209460995,0.07091775923718713,0.03917695473251028,0,0,1713,0.0,0.0,0.0,203,788,1239,0.20484359233097882,0.1407766990291262,0.166872174270448
NR_101.S_01.04.2005.xmi,flair,0.22773839264636123,226,346,1452,0.3951048951048951,0.13468414779499405,0.2008888888888889,753,1224,960,0.38088012139605465,0.4395796847635727,0.408130081300813,90,894,1352,0.09146341463414634,0.06241331484049931,0.0741962077493817
NR_101.S_01.04.2005.xmi,spacy,0.353100441705165,420,638,1258,0.39697542533081287,0.25029797377830754,0.3070175438596492,780,1615,933,0.325678496868476,0.4553415061295972,0.37974683544303794,605,1201,837,0.33499446290143964,0.41955617198335643,0.37253694581280783
NR_101.S_03.05.2021.xmi,rule_based,0.08392341987936008,45,1460,541,0.029900332225913623,0.07679180887372014,0.043041606886657105,0,0,731,0.0,0.0,0.0,110,261,573,0.29649595687331537,0.16105417276720352,0.20872865275142316
NR_101.S_03.05.2021.xmi,flair,0.28211762162291587,58,103,528,0.36024844720496896,0.09897610921501707,0.15528781793842034,395,328,336,0.5463347164591977,0.5403556771545828,0.5433287482806052,93,483,590,0.16145833333333334,0.13616398243045388,0.14773629864972201
NR_101.S_03.05.2021.xmi,spacy,0.35057828386518014,87,241,499,0.2652439024390244,0.14846416382252559,0.19037199124726475,384,445,347,0.4632086851628468,0.5253077975376197,0.49230769230769234,291,603,392,0.32550335570469796,0.4260614934114202,0.36905516804058336
NR_101.S_06.02.1974.xmi,rule_based,0.025618204560762053,53,2881,1389,0.018064076346284937,0.036754507628294034,0.024223034734917735,0,0,1349,0.0,0.0,0.0,33,176,1012,0.15789473684210525,0.031578947368421054,0.052631578947368425
NR_101.S_06.02.1974.xmi,flair,0.13515158197536595,83,115,1359,0.41919191919191917,0.057558945908460474,0.10121951219512194,115,1248,1234,0.08437270726338958,0.08524833209785027,0.08480825958702065,157,229,888,0.4067357512953368,0.15023923444976076,0.21942697414395526
NR_101.S_06.02.1974.xmi,spacy,0.19302051850007892,247,1086,1195,0.18529632408102026,0.17128987517337033,0.17801801801801803,176,1133,1173,0.13445378151260504,0.13046701260192736,0.13243039879608728,276,734,769,0.2732673267326733,0.2641148325358852,0.2686131386861314
NR_101.S_07.07.1978.xmi,rule_based,0.06794357369080271,125,2540,966,0.04690431519699812,0.1145737855178735,0.06656017039403621,0,0,967,0.0,0.0,0.0,86,255,826,0.25219941348973607,0.09429824561403509,0.1372705506783719
NR_101.S_07.07.1978.xmi,flair,0.22830344768690916,161,280,930,0.36507936507936506,0.14757103574702107,0.21018276762402088,155,1949,812,0.07366920152091255,0.16028955532574973,0.1009443178117877,288,341,624,0.4578696343402226,0.3157894736842105,0.37378325762491893
NR_101.S_07.07.1978.xmi,spacy,0.2909519927446902,267,621,824,0.30067567567567566,0.2447296058661778,0.26983324911571493,138,737,829,0.15771428571428572,0.14270941054808686,0.14983713355048858,409,484,503,0.458006718924972,0.44846491228070173,0.45318559556786703
NR_101.S_11.11.2015.xmi,rule_based,0.06820119352088662,2,6,36,0.25,0.05263157894736842,0.08695652173913043,0,0,29,0.0,0.0,0.0,2,5,25,0.2857142857142857,0.07407407407407407,0.11764705882352941
NR_101.S_11.11.2015.xmi,flair,0.2878863826232247,2,2,36,0.5,0.05263157894736842,0.09523809523809525,20,8,9,0.7142857142857143,0.6896551724137931,0.7017543859649122,1,2,26,0.3333333333333333,0.037037037037037035,0.06666666666666667
NR_101.S_11.11.2015.xmi,spacy,0.6242505823500211,17,3,21,0.85,0.4473684210526316,0.5862068965517242,23,4,6,0.8518518518518519,0.7931034482758621,0.8214285714285715,10,6,17,0.625,0.37037037037037035,0.4651162790697674
NR_101.S_15.05.1968.xmi,rule_based,0.03162395931484646,94,3014,1274,0.030244530244530245,0.06871345029239766,0.0420017873100983,0,0,1059,0.0,0.0,0.0,35,284,970,0.109717868338558,0.03482587064676617,0.05287009063444109
NR_101.S_15.05.1968.xmi,flair,0.16439051994368842,145,245,1223,0.3717948717948718,0.10599415204678363,0.16496018202502843,219,819,840,0.21098265895953758,0.20679886685552407,0.20886981402002858,87,366,918,0.19205298013245034,0.08656716417910448,0.11934156378600824
NR_101.S_15.05.1968.xmi,spacy,0.2560421203444382,280,767,1088,0.26743075453677173,0.2046783625730994,0.2318840579710145,292,817,767,0.26330027051397653,0.2757318224740321,0.2693726937269373,263,703,742,0.2722567287784679,0.26169154228855723,0.26686960933536275
NR_101.S_18.04.2002.xmi,rule_based,0.06662183450998217,70,3332,1364,0.0205761316872428,0.04881450488145049,0.02894954507857734,0,0,1358,0.0,0.0,0.0,181,577,1179,0.23878627968337732,0.13308823529411765,0.1709159584513692
NR_101.S_18.04.2002.xmi,flair,0.1966154554387227,97,166,1337,0.3688212927756654,0.06764295676429567,0.11431938715380081,627,1002,731,0.3848987108655617,0.46170839469808544,0.4198192166052896,61,769,1299,0.07349397590361446,0.04485294117647059,0.055707762557077635
NR_101.S_18.04.2002.xmi,spacy,0.3195405065251411,251,456,1183,0.355021216407355,0.17503486750348676,0.23446987389070528,564,1183,794,0.32283915283342873,0.41531664212076586,0.3632850241545894,533,1061,827,0.3343789209535759,0.39191176470588235,0.36086662153012866
NR_101.S_18.10.1929.xmi,rule_based,0.04734028334669874,12,232,174,0.04918032786885246,0.06451612903225806,0.05581395348837209,0,0,159,0.0,0.0,0.0,5,18,88,0.21739130434782608,0.053763440860215055,0.08620689655172414
NR_101.S_18.10.1929.xmi,flair,0.1037608664727309,16,32,170,0.3333333333333333,0.08602150537634409,0.13675213675213677,19,58,140,0.24675324675324675,0.11949685534591195,0.1610169491525424,1,54,92,0.01818181818181818,0.010752688172043012,0.013513513513513514
NR_101.S_18.10.1929.xmi,spacy,0.1556915239910013,36,173,150,0.1722488038277512,0.1935483870967742,0.18227848101265826,28,126,131,0.18181818181818182,0.1761006289308176,0.1789137380191693,9,68,84,0.11688311688311688,0.0967741935483871,0.10588235294117646
NR_101.S_18.12.1948.xmi,rule_based,0.03159236115283703,14,592,359,0.0231023102310231,0.03753351206434316,0.02860061287027579,0,0,228,0.0,0.0,0.0,9,68,186,0.11688311688311688,0.046153846153846156,0.0661764705882353
NR_101.S_18.12.1948.xmi,flair,0.14424580261586226,28,52,345,0.35,0.07506702412868632,0.12362030905077262,41,151,187,0.21354166666666666,0.17982456140350878,0.19523809523809527,16,70,179,0.18604651162790697,0.08205128205128205,0.11387900355871887
NR_101.S_18.12.1948.xmi,spacy,0.2510142697657298,98,208,275,0.3202614379084967,0.26273458445040215,0.288659793814433,54,165,174,0.2465753424657534,0.23684210526315788,0.24161073825503357,45,164,150,0.215311004784689,0.23076923076923078,0.2227722772277228
NR_101.S_19.11.1997.xmi,rule_based,0.0620734459540068,21,932,623,0.022035676810073453,0.03260869565217391,0.02629931120851597,0,0,575,0.0,0.0,0.0,81,281,570,0.22375690607734808,0.12442396313364056,0.15992102665350444
NR_101.S_19.11.1997.xmi,flair,0.28646286619703343,153,157,491,0.4935483870967742,0.2375776397515528,0.3207547169811321,255,414,320,0.3811659192825112,0.4434782608695652,0.409967845659164,68,338,583,0.16748768472906403,0.10445468509984639,0.12866603595080414
NR_101.S_19.11.1997.xmi,spacy,0.41178137734965414,204,286,440,0.4163265306122449,0.3167701863354037,0.35978835978835977,265,533,310,0.33208020050125314,0.4608695652173913,0.3860160233066279,351,432,300,0.4482758620689655,0.5391705069124424,0.4895397489539749
NR_101.S_20.01.1982.xmi,rule_based,0.06451954907837261,274,3627,1649,0.07023840041015124,0.14248569942797712,0.0940934065934066,0,0,1004,0.0,0.0,0.0,93,594,1090,0.13537117903930132,0.07861369399830938,0.09946524064171122
NR_101.S_20.01.1982.xmi,flair,0.1989386758921475,439,402,1484,0.5219976218787158,0.22828913156526262,0.31765557163531116,180,1470,824,0.10909090909090909,0.17928286852589642,0.1356443104747551,140,628,1043,0.18229166666666666,0.11834319526627218,0.1435161455663762
NR_101.S_20.01.1982.xmi,spacy,0.2813155624664287,658,899,1265,0.4226075786769428,0.3421736869474779,0.37816091954022985,232,838,772,0.21682242990654205,0.23107569721115537,0.2237222757955641,305,1032,878,0.2281226626776365,0.2578191039729501,0.24206349206349204
NR_102.S_01.10.1920.xmi,rule_based,0.009722098025773248,14,989,671,0.013958125623130608,0.020437956204379562,0.016587677725118485,0,0,866,0.0,0.0,0.0,4,6,622,0.4,0.006389776357827476,0.012578616352201259
NR_102.S_01.10.1920.xmi,flair,0.08560918317156829,36,91,649,0.28346456692913385,0.052554744525547446,0.08866995073891626,109,485,757,0.1835016835016835,0.1258660508083141,0.14931506849315068,7,110,619,0.05982905982905983,0.011182108626198083,0.018842530282637954
NR_102.S_01.10.1920.xmi,spacy,0.13046050977233326,90,824,595,0.09846827133479212,0.13138686131386862,0.1125703564727955,141,870,725,0.1394658753709199,0.1628175519630485,0.15023974427277573,63,291,563,0.17796610169491525,0.10063897763578275,0.12857142857142856
NR_102.S_03.05.2021.xmi,rule_based,0.054588437567160975,1,16,29,0.058823529411764705,0.03333333333333333,0.0425531914893617,0,0,37,0.0,0.0,0.0,2,6,23,0.25,0.08,0.12121212121212122
NR_102.S_03.05.2021.xmi,flair,0.24074074074074078,1,5,29,0.16666666666666666,0.03333333333333333,0.05555555555555555,23,9,14,0.71875,0.6216216216216216,0.6666666666666667,0,16,25,0.0,0.0,0.0
NR_102.S_03.05.2021.xmi,spacy,0.5473341952941305,17,7,13,0.7083333333333334,0.5666666666666667,0.6296296296296297,24,12,13,0.6666666666666666,0.6486486486486487,0.6575342465753425,11,26,14,0.2972972972972973,0.44,0.3548387096774193
NR_102.S_04.07.1962.xmi,rule_based,0.09772062716149559,49,530,498,0.0846286701208981,0.08957952468007313,0.08703374777975134,0,0,343,0.0,0.0,0.0,37,32,253,0.5362318840579711,0.12758620689655173,0.20612813370473537
NR_102.S_04.07.1962.xmi,flair,0.14660031076387292,84,113,463,0.4263959390862944,0.15356489945155394,0.22580645161290328,50,313,293,0.13774104683195593,0.1457725947521866,0.14164305949008502,14,83,276,0.14432989690721648,0.04827586206896552,0.0723514211886305
NR_102.S_04.07.1962.xmi,spacy,0.2236945639881163,137,352,410,0.28016359918200406,0.25045703839122485,0.26447876447876445,55,251,288,0.17973856209150327,0.16034985422740525,0.1694915254237288,69,223,221,0.2363013698630137,0.23793103448275862,0.2371134020618557
NR_102.S_05.04.1922.xmi,rule_based,0.01839089889791342,17,573,349,0.0288135593220339,0.04644808743169399,0.03556485355648536,0,0,321,0.0,0.0,0.0,3,30,270,0.09090909090909091,0.01098901098901099,0.0196078431372549
NR_102.S_05.04.1922.xmi,flair,0.07393874589651489,24,75,342,0.24242424242424243,0.06557377049180328,0.10322580645161289,25,126,296,0.16556291390728478,0.0778816199376947,0.1059322033898305,2,41,271,0.046511627906976744,0.007326007326007326,0.012658227848101264
NR_102.S_05.04.1922.xmi,spacy,0.1332233105746017,59,455,307,0.11478599221789883,0.16120218579234974,0.1340909090909091,44,348,277,0.11224489795918367,0.13707165109034267,0.12342215988779803,29,106,244,0.21481481481481482,0.10622710622710622,0.14215686274509806
NR_102.S_06.03.1974.xmi,rule_based,0.03125894150735789,63,2738,1353,0.022491967154587646,0.04449152542372881,0.02987906094379891,0,0,1225,0.0,0.0,0.0,40,144,1028,0.21739130434782608,0.03745318352059925,0.06389776357827476
NR_102.S_06.03.1974.xmi,flair,0.17410151673965557,101,127,1315,0.44298245614035087,0.0713276836158192,0.12287104622871048,144,1400,1081,0.09326424870466321,0.11755102040816326,0.10400866738894907,226,236,842,0.48917748917748916,0.21161048689138576,0.2954248366013072
NR_102.S_06.03.1974.xmi,spacy,0.2237075543153013,296,1064,1120,0.21764705882352942,0.20903954802259886,0.21325648414985593,192,1084,1033,0.15047021943573669,0.156734693877551,0.15353858456617353,327,754,741,0.30249768732654947,0.3061797752808989,0.3043275942298744
NR_102.S_10.12.1997.xmi,rule_based,0.07154599047691028,55,2859,1475,0.01887439945092656,0.03594771241830065,0.02475247524752475,0,0,1499,0.0,0.0,0.0,199,402,1296,0.33111480865224624,0.1331103678929766,0.1898854961832061
NR_102.S_10.12.1997.xmi,flair,0.23799001550257814,145,227,1385,0.3897849462365591,0.09477124183006536,0.15247108307045215,665,798,834,0.45454545454545453,0.44362908605737156,0.44902093180283587,128,653,1367,0.16389244558258642,0.08561872909698996,0.11247803163444639
NR_102.S_10.12.1997.xmi,spacy,0.3611834642794178,280,497,1250,0.36036036036036034,0.1830065359477124,0.24273948851322058,596,1030,903,0.36654366543665434,0.3975983989326217,0.38144000000000006,701,856,794,0.45022479126525367,0.4688963210702341,0.45937090432503275
NR_102.S_11.10.1978.xmi,rule_based,0.07506011553913376,67,2520,1135,0.025898724391186703,0.05574043261231281,0.035365531802586433,0,0,990,0.0,0.0,0.0,164,277,1123,0.37188208616780044,0.12742812742812742,0.18981481481481483
NR_102.S_11.10.1978.xmi,flair,0.14729201157491642,71,142,1131,0.3333333333333333,0.05906821963394343,0.10035335689045936,240,1759,750,0.12006003001500751,0.24242424242424243,0.1605888256942121,186,583,1101,0.24187256176853056,0.1445221445221445,0.18093385214007782
