filename,model,macro_f1,TP_PER,FP_PER,FN_PER,precision_PER,recall_PER,f1_PER,TP_ORG,FP_ORG,FN_ORG,precision_ORG,recall_ORG,f1_ORG
09.12.2015_108._Sitzung.txt,rule_based,0.6894736842105263,11,8,8,0.5789473684210527,0.5789473684210527,0.5789473684210527,2,0,1,1.0,0.6666666666666666,0.8
09.12.2015_108._Sitzung.txt,flair,0.2222222222222222,8,9,11,0.47058823529411764,0.42105263157894735,0.4444444444444444,0,3,3,0.0,0.0,0.0
09.12.2015_108._Sitzung.txt,spacy,0.47435897435897434,12,8,7,0.6,0.631578947368421,0.6153846153846154,2,7,1,0.2222222222222222,0.6666666666666666,0.3333333333333333
09.12.2015_108._Sitzung.txt,improved_spacy,0.47435897435897434,12,8,7,0.6,0.631578947368421,0.6153846153846154,2,7,1,0.2222222222222222,0.6666666666666666,0.3333333333333333
09.12.2015_108._Sitzung.txt,bert,0.037037037037037035,1,7,18,0.125,0.05263157894736842,0.07407407407407407,0,5,3,0.0,0.0,0.0
09.12.2015_108._Sitzung.txt,distilbert,0.07407407407407407,2,6,17,0.25,0.10526315789473684,0.14814814814814814,0,4,3,0.0,0.0,0.0
10.02.2000_10._Sitzung.txt,rule_based,0.7608695652173914,6,7,4,0.46153846153846156,0.6,0.5217391304347826,2,0,0,1.0,1.0,1.0
10.02.2000_10._Sitzung.txt,flair,0.05000000000000001,1,9,9,0.1,0.1,0.10000000000000002,0,4,2,0.0,0.0,0.0
10.02.2000_10._Sitzung.txt,spacy,0.4976076555023923,6,3,4,0.6666666666666666,0.6,0.631578947368421,2,7,0,0.2222222222222222,1.0,0.3636363636363636
10.02.2000_10._Sitzung.txt,improved_spacy,0.4976076555023923,6,3,4,0.6666666666666666,0.6,0.631578947368421,2,7,0,0.2222222222222222,1.0,0.3636363636363636
10.02.2000_10._Sitzung.txt,bert,0.3,1,9,9,0.1,0.1,0.10000000000000002,2,4,0,0.3333333333333333,1.0,0.5
10.02.2000_10._Sitzung.txt,distilbert,0.3055555555555556,1,7,9,0.125,0.1,0.11111111111111112,1,1,1,0.5,0.5,0.5
10.02.2004_49._Sitzung.txt,rule_based,0.2222222222222222,0,23,20,0.0,0.0,0.0,2,1,4,0.6666666666666666,0.3333333333333333,0.4444444444444444
10.02.2004_49._Sitzung.txt,flair,0.0,0,17,20,0.0,0.0,0.0,0,3,6,0.0,0.0,0.0
10.02.2004_49._Sitzung.txt,spacy,0.13333333333333333,0,17,20,0.0,0.0,0.0,2,7,4,0.2222222222222222,0.3333333333333333,0.26666666666666666
10.02.2004_49._Sitzung.txt,improved_spacy,0.13333333333333333,0,17,20,0.0,0.0,0.0,2,7,4,0.2222222222222222,0.3333333333333333,0.26666666666666666
10.02.2004_49._Sitzung.txt,bert,0.07142857142857144,0,9,20,0.0,0.0,0.0,1,7,5,0.125,0.16666666666666666,0.14285714285714288
10.02.2004_49._Sitzung.txt,distilbert,0.0,0,11,20,0.0,0.0,0.0,0,4,6,0.0,0.0,0.0
10.10.2007_34._Sitzung.txt,rule_based,0.5880398671096345,13,10,7,0.5652173913043478,0.65,0.6046511627906976,2,0,3,1.0,0.4,0.5714285714285715
10.10.2007_34._Sitzung.txt,flair,0.532051282051282,11,8,9,0.5789473684210527,0.55,0.5641025641025641,2,1,3,0.6666666666666666,0.4,0.5
10.10.2007_34._Sitzung.txt,spacy,0.5259391771019678,16,7,4,0.6956521739130435,0.8,0.7441860465116279,2,6,3,0.25,0.4,0.3076923076923077
10.10.2007_34._Sitzung.txt,improved_spacy,0.5863787375415282,16,7,4,0.6956521739130435,0.8,0.7441860465116279,3,6,2,0.3333333333333333,0.6,0.42857142857142855
10.10.2007_34._Sitzung.txt,bert,0.45,7,8,13,0.4666666666666667,0.35,0.4,2,1,3,0.6666666666666666,0.4,0.5
10.10.2007_34._Sitzung.txt,distilbert,0.31418918918918914,7,10,13,0.4117647058823529,0.35,0.37837837837837834,1,2,4,0.3333333333333333,0.2,0.25
10.11.2016_153._Sitzung.txt,rule_based,0.1994535519125683,2,29,28,0.06451612903225806,0.06666666666666667,0.06557377049180328,1,1,3,0.5,0.25,0.3333333333333333
10.11.2016_153._Sitzung.txt,flair,0.03571428571428572,2,24,28,0.07692307692307693,0.06666666666666667,0.07142857142857144,0,5,4,0.0,0.0,0.0
10.11.2016_153._Sitzung.txt,spacy,0.09518716577540107,2,23,28,0.08,0.06666666666666667,0.07272727272727272,1,12,3,0.07692307692307693,0.25,0.11764705882352941
10.11.2016_153._Sitzung.txt,improved_spacy,0.09518716577540107,2,23,28,0.08,0.06666666666666667,0.07272727272727272,1,12,3,0.07692307692307693,0.25,0.11764705882352941
10.11.2016_153._Sitzung.txt,bert,0.0303030303030303,2,34,28,0.05555555555555555,0.06666666666666667,0.0606060606060606,0,17,4,0.0,0.0,0.0
10.11.2016_153._Sitzung.txt,distilbert,0.01694915254237288,1,28,29,0.034482758620689655,0.03333333333333333,0.03389830508474576,0,9,4,0.0,0.0,0.0
11.11.2015_101._Sitzung.txt,rule_based,0.24924924924924924,1,18,17,0.05263157894736842,0.05555555555555555,0.05405405405405406,2,1,4,0.6666666666666666,0.3333333333333333,0.4444444444444444
11.11.2015_101._Sitzung.txt,flair,0.029411764705882353,1,15,17,0.0625,0.05555555555555555,0.058823529411764705,0,3,6,0.0,0.0,0.0
11.11.2015_101._Sitzung.txt,spacy,0.09696969696969697,1,14,17,0.06666666666666667,0.05555555555555555,0.0606060606060606,1,8,5,0.1111111111111111,0.16666666666666666,0.13333333333333333
11.11.2015_101._Sitzung.txt,improved_spacy,0.09696969696969697,1,14,17,0.06666666666666667,0.05555555555555555,0.0606060606060606,1,8,5,0.1111111111111111,0.16666666666666666,0.13333333333333333
11.11.2015_101._Sitzung.txt,bert,0.141439205955335,2,11,16,0.15384615384615385,0.1111111111111111,0.12903225806451615,1,6,5,0.14285714285714285,0.16666666666666666,0.15384615384615383
11.11.2015_101._Sitzung.txt,distilbert,0.027777777777777776,1,17,17,0.05555555555555555,0.05555555555555555,0.05555555555555555,0,6,6,0.0,0.0,0.0
11.12.2014_56._Sitzung.txt,rule_based,0.859375,23,10,8,0.696969696969697,0.7419354838709677,0.71875,2,0,0,1.0,1.0,1.0
11.12.2014_56._Sitzung.txt,flair,0.24193548387096775,15,16,16,0.4838709677419355,0.4838709677419355,0.4838709677419355,0,5,2,0.0,0.0,0.0
11.12.2014_56._Sitzung.txt,spacy,0.4813186813186813,22,12,9,0.6470588235294118,0.7096774193548387,0.6769230769230768,2,10,0,0.16666666666666666,1.0,0.2857142857142857
11.12.2014_56._Sitzung.txt,improved_spacy,0.4813186813186813,22,12,9,0.6470588235294118,0.7096774193548387,0.6769230769230768,2,10,0,0.16666666666666666,1.0,0.2857142857142857
11.12.2014_56._Sitzung.txt,bert,0.3948412698412698,17,15,14,0.53125,0.5483870967741935,0.5396825396825397,1,5,1,0.16666666666666666,0.5,0.25
11.12.2014_56._Sitzung.txt,distilbert,0.36111111111111116,15,14,16,0.5172413793103449,0.4838709677419355,0.5000000000000001,1,6,1,0.14285714285714285,0.5,0.22222222222222224
